File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD15A2H_006_LaiStdDev_500m_doy2009233_aid0001,LaiStdDev_500m,aid0001,2009-08-21,33217761.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3247,0.3681,0.1355,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2009241_aid0001,LaiStdDev_500m,aid0001,2009-08-29,34110889.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3438,0.3908,0.1527,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010153_aid0001,LaiStdDev_500m,aid0001,2010-06-02,31624391.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2699,0.3084,0.0951,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010161_aid0001,LaiStdDev_500m,aid0001,2010-06-10,31814793.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2856,0.3145,0.0989,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010169_aid0001,LaiStdDev_500m,aid0001,2010-06-18,33427500.0,0.0,2.2,"(0.0,2.2)",0.331,0.3492,0.1219,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010177_aid0001,LaiStdDev_500m,aid0001,2010-06-26,33215661.0,0.0,2.2,"(0.0,2.2)",0.3441,0.3592,0.129,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010185_aid0001,LaiStdDev_500m,aid0001,2010-07-04,33007344.0,0.0,2.1,"(0.0,2.1)",0.334,0.3509,0.1231,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010193_aid0001,LaiStdDev_500m,aid0001,2010-07-12,32759940.0,0.0,2.2,"(0.0,2.2)",0.3367,0.3489,0.1218,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010201_aid0001,LaiStdDev_500m,aid0001,2010-07-20,33257037.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3465,0.3601,0.1296,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010209_aid0001,LaiStdDev_500m,aid0001,2010-07-28,32790657.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3355,0.3493,0.122,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010217_aid0001,LaiStdDev_500m,aid0001,2010-08-05,33577995.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3411,0.3588,0.1287,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010225_aid0001,LaiStdDev_500m,aid0001,2010-08-13,33651830.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3343,0.3626,0.1315,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010233_aid0001,LaiStdDev_500m,aid0001,2010-08-21,34099242.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3387,0.3742,0.14,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2010241_aid0001,LaiStdDev_500m,aid0001,2010-08-29,34482676.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3345,0.3853,0.1485,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011153_aid0001,LaiStdDev_500m,aid0001,2011-06-02,33590785.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3138,0.3505,0.1228,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011161_aid0001,LaiStdDev_500m,aid0001,2011-06-10,31724477.0,0.0,2.2,"(0.0,2.2)",0.2806,0.3251,0.1057,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011169_aid0001,LaiStdDev_500m,aid0001,2011-06-18,31495796.0,0.0,2.2,"(0.0,2.2)",0.2848,0.3208,0.1029,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011177_aid0001,LaiStdDev_500m,aid0001,2011-06-26,33167239.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3202,0.3405,0.1159,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011185_aid0001,LaiStdDev_500m,aid0001,2011-07-04,33299772.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3333,0.3518,0.1237,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011193_aid0001,LaiStdDev_500m,aid0001,2011-07-12,32696453.0,0.0,2.2,"(0.0,2.2)",0.3276,0.3464,0.12,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011201_aid0001,LaiStdDev_500m,aid0001,2011-07-20,33150141.0,0.0,2.2,"(0.0,2.2)",0.3359,0.3502,0.1226,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011209_aid0001,LaiStdDev_500m,aid0001,2011-07-28,33433234.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3385,0.3553,0.1262,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011217_aid0001,LaiStdDev_500m,aid0001,2011-08-05,33136972.0,0.0,2.3,"(0.0,2.3000000000000003)",0.328,0.3481,0.1212,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011225_aid0001,LaiStdDev_500m,aid0001,2011-08-13,33733701.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3417,0.3687,0.136,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011233_aid0001,LaiStdDev_500m,aid0001,2011-08-21,33928200.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3426,0.3689,0.1361,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2011241_aid0001,LaiStdDev_500m,aid0001,2011-08-29,34216569.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3432,0.3948,0.1558,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012153_aid0001,LaiStdDev_500m,aid0001,2012-06-01,32194417.0,0.0,2.2,"(0.0,2.2)",0.2768,0.3179,0.1011,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012161_aid0001,LaiStdDev_500m,aid0001,2012-06-09,33010680.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3001,0.3387,0.1147,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012169_aid0001,LaiStdDev_500m,aid0001,2012-06-17,33183133.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3072,0.3365,0.1132,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012177_aid0001,LaiStdDev_500m,aid0001,2012-06-25,33613624.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3262,0.3469,0.1203,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012185_aid0001,LaiStdDev_500m,aid0001,2012-07-03,33666552.0,0.0,2.2,"(0.0,2.2)",0.3298,0.3614,0.1306,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012193_aid0001,LaiStdDev_500m,aid0001,2012-07-11,32797365.0,0.0,2.2,"(0.0,2.2)",0.3016,0.3361,0.113,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012201_aid0001,LaiStdDev_500m,aid0001,2012-07-19,33092880.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3106,0.3465,0.12,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012209_aid0001,LaiStdDev_500m,aid0001,2012-07-27,33571908.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3211,0.3544,0.1256,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012217_aid0001,LaiStdDev_500m,aid0001,2012-08-04,32899551.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2961,0.3401,0.1157,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012225_aid0001,LaiStdDev_500m,aid0001,2012-08-12,33506872.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3205,0.3675,0.1351,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012233_aid0001,LaiStdDev_500m,aid0001,2012-08-20,34205141.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3288,0.3795,0.144,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2012241_aid0001,LaiStdDev_500m,aid0001,2012-08-28,34042976.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3145,0.3849,0.1481,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013153_aid0001,LaiStdDev_500m,aid0001,2013-06-02,31513429.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2636,0.3107,0.0965,0.2,0.3,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013161_aid0001,LaiStdDev_500m,aid0001,2013-06-10,32593570.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2942,0.3328,0.1108,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013169_aid0001,LaiStdDev_500m,aid0001,2013-06-18,32291986.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2907,0.3269,0.1069,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013177_aid0001,LaiStdDev_500m,aid0001,2013-06-26,31682131.0,0.0,2.2,"(0.0,2.2)",0.288,0.3179,0.101,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013185_aid0001,LaiStdDev_500m,aid0001,2013-07-04,31231323.0,0.0,2.2,"(0.0,2.2)",0.2959,0.328,0.1076,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013193_aid0001,LaiStdDev_500m,aid0001,2013-07-12,32868889.0,0.0,2.2,"(0.0,2.2)",0.3172,0.3449,0.1189,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013201_aid0001,LaiStdDev_500m,aid0001,2013-07-20,32030251.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3072,0.3391,0.115,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013209_aid0001,LaiStdDev_500m,aid0001,2013-07-28,31761962.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2935,0.3214,0.1033,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013217_aid0001,LaiStdDev_500m,aid0001,2013-08-05,32007168.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3149,0.3384,0.1145,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013225_aid0001,LaiStdDev_500m,aid0001,2013-08-13,32515071.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3292,0.3601,0.1297,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013233_aid0001,LaiStdDev_500m,aid0001,2013-08-21,33951417.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3524,0.381,0.1452,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2013241_aid0001,LaiStdDev_500m,aid0001,2013-08-29,34036897.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3331,0.3762,0.1416,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014153_aid0001,LaiStdDev_500m,aid0001,2014-06-02,32363772.0,0.0,2.4,"(0.0,2.4000000000000004)",0.2901,0.3432,0.1178,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014161_aid0001,LaiStdDev_500m,aid0001,2014-06-10,32157497.0,0.0,2.2,"(0.0,2.2)",0.2833,0.3231,0.1044,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014169_aid0001,LaiStdDev_500m,aid0001,2014-06-18,32133381.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2918,0.3298,0.1088,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014177_aid0001,LaiStdDev_500m,aid0001,2014-06-26,32333209.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3121,0.3336,0.1113,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014185_aid0001,LaiStdDev_500m,aid0001,2014-07-04,33265695.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3435,0.3618,0.1309,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014193_aid0001,LaiStdDev_500m,aid0001,2014-07-12,31822436.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3124,0.3395,0.1152,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014201_aid0001,LaiStdDev_500m,aid0001,2014-07-20,31885484.0,0.0,2.2,"(0.0,2.2)",0.3199,0.3407,0.116,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014209_aid0001,LaiStdDev_500m,aid0001,2014-07-28,32801826.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3321,0.3565,0.1271,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014217_aid0001,LaiStdDev_500m,aid0001,2014-08-05,32545942.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3321,0.3623,0.1313,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014225_aid0001,LaiStdDev_500m,aid0001,2014-08-13,33228080.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3331,0.3629,0.1317,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014233_aid0001,LaiStdDev_500m,aid0001,2014-08-21,33727596.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3298,0.3737,0.1396,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2014241_aid0001,LaiStdDev_500m,aid0001,2014-08-29,33640151.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3221,0.378,0.1429,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015153_aid0001,LaiStdDev_500m,aid0001,2015-06-02,32446025.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2956,0.3316,0.11,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015161_aid0001,LaiStdDev_500m,aid0001,2015-06-10,32943354.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3149,0.3445,0.1187,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015169_aid0001,LaiStdDev_500m,aid0001,2015-06-18,32433660.0,0.0,2.2,"(0.0,2.2)",0.3154,0.3388,0.1148,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015177_aid0001,LaiStdDev_500m,aid0001,2015-06-26,31994271.0,0.0,2.2,"(0.0,2.2)",0.311,0.3296,0.1086,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015185_aid0001,LaiStdDev_500m,aid0001,2015-07-04,32101271.0,0.0,2.2,"(0.0,2.2)",0.3166,0.3364,0.1132,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015193_aid0001,LaiStdDev_500m,aid0001,2015-07-12,32653760.0,0.0,2.2,"(0.0,2.2)",0.3376,0.3466,0.1201,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015201_aid0001,LaiStdDev_500m,aid0001,2015-07-20,32779261.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3413,0.3493,0.122,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015209_aid0001,LaiStdDev_500m,aid0001,2015-07-28,33537598.0,0.0,2.3,"(0.0,2.3000000000000003)",0.356,0.3553,0.1262,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015217_aid0001,LaiStdDev_500m,aid0001,2015-08-05,32806299.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3268,0.3492,0.122,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015225_aid0001,LaiStdDev_500m,aid0001,2015-08-13,33474405.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3416,0.3642,0.1326,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015233_aid0001,LaiStdDev_500m,aid0001,2015-08-21,34002944.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3534,0.3814,0.1455,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2015241_aid0001,LaiStdDev_500m,aid0001,2015-08-29,33957406.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3332,0.3877,0.1503,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016153_aid0001,LaiStdDev_500m,aid0001,2016-06-01,32688668.0,0.0,2.3,"(0.0,2.3000000000000003)",0.303,0.3373,0.1138,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016161_aid0001,LaiStdDev_500m,aid0001,2016-06-09,32869620.0,0.0,2.3,"(0.0,2.3000000000000003)",0.307,0.3357,0.1127,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016169_aid0001,LaiStdDev_500m,aid0001,2016-06-17,33206343.0,0.0,2.2,"(0.0,2.2)",0.3258,0.3451,0.1191,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016177_aid0001,LaiStdDev_500m,aid0001,2016-06-25,32974016.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3297,0.3548,0.1259,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016185_aid0001,LaiStdDev_500m,aid0001,2016-07-03,31747071.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3088,0.3285,0.1079,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016193_aid0001,LaiStdDev_500m,aid0001,2016-07-11,32645900.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3311,0.3455,0.1194,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016201_aid0001,LaiStdDev_500m,aid0001,2016-07-19,33361005.0,0.0,2.2,"(0.0,2.2)",0.3554,0.3624,0.1314,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016209_aid0001,LaiStdDev_500m,aid0001,2016-07-27,32377379.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3256,0.3468,0.1202,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016217_aid0001,LaiStdDev_500m,aid0001,2016-08-04,33052528.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3342,0.3536,0.125,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016225_aid0001,LaiStdDev_500m,aid0001,2016-08-12,31635353.0,0.0,2.4,"(0.0,2.4000000000000004)",0.314,0.3518,0.1238,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016233_aid0001,LaiStdDev_500m,aid0001,2016-08-20,33814739.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3477,0.3742,0.1401,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2016241_aid0001,LaiStdDev_500m,aid0001,2016-08-28,34108396.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3471,0.3943,0.1555,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017153_aid0001,LaiStdDev_500m,aid0001,2017-06-02,33095420.0,0.0,2.2,"(0.0,2.2)",0.3148,0.353,0.1246,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017161_aid0001,LaiStdDev_500m,aid0001,2017-06-10,32661999.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2997,0.3373,0.1138,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017169_aid0001,LaiStdDev_500m,aid0001,2017-06-18,31342837.0,0.0,2.2,"(0.0,2.2)",0.2836,0.3181,0.1012,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017177_aid0001,LaiStdDev_500m,aid0001,2017-06-26,32719873.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3134,0.3428,0.1175,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017185_aid0001,LaiStdDev_500m,aid0001,2017-07-04,32781235.0,0.0,2.2,"(0.0,2.2)",0.3286,0.3464,0.12,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017193_aid0001,LaiStdDev_500m,aid0001,2017-07-12,32979316.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3319,0.3466,0.1201,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017201_aid0001,LaiStdDev_500m,aid0001,2017-07-20,32332562.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3238,0.3402,0.1157,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017209_aid0001,LaiStdDev_500m,aid0001,2017-07-28,33272039.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3444,0.3565,0.1271,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017217_aid0001,LaiStdDev_500m,aid0001,2017-08-05,32250619.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3227,0.3508,0.1231,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017225_aid0001,LaiStdDev_500m,aid0001,2017-08-13,33615967.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3531,0.3745,0.1402,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017233_aid0001,LaiStdDev_500m,aid0001,2017-08-21,33949966.0,0.0,2.3,"(0.0,2.3000000000000003)",0.353,0.3833,0.1469,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2017241_aid0001,LaiStdDev_500m,aid0001,2017-08-29,34035349.0,0.0,2.3,"(0.0,2.3000000000000003)",0.361,0.4041,0.1633,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018153_aid0001,LaiStdDev_500m,aid0001,2018-06-02,32780792.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3132,0.3526,0.1244,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018161_aid0001,LaiStdDev_500m,aid0001,2018-06-10,32695219.0,0.0,2.2,"(0.0,2.2)",0.3064,0.3423,0.1172,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018169_aid0001,LaiStdDev_500m,aid0001,2018-06-18,31934494.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3024,0.3349,0.1122,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018177_aid0001,LaiStdDev_500m,aid0001,2018-06-26,33127467.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3481,0.3594,0.1291,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018185_aid0001,LaiStdDev_500m,aid0001,2018-07-04,33285546.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3553,0.3628,0.1316,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018193_aid0001,LaiStdDev_500m,aid0001,2018-07-12,33147428.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3475,0.3583,0.1284,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018201_aid0001,LaiStdDev_500m,aid0001,2018-07-20,31941547.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3286,0.3469,0.1203,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018209_aid0001,LaiStdDev_500m,aid0001,2018-07-28,32599110.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3263,0.3467,0.1202,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018217_aid0001,LaiStdDev_500m,aid0001,2018-08-05,33498660.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3474,0.3596,0.1293,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018225_aid0001,LaiStdDev_500m,aid0001,2018-08-13,33103253.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3275,0.3635,0.1321,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018233_aid0001,LaiStdDev_500m,aid0001,2018-08-21,34006696.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3479,0.3765,0.1418,0.4,0.8,0.2,0.0,0.1
MOD15A2H_006_LaiStdDev_500m_doy2018241_aid0001,LaiStdDev_500m,aid0001,2018-08-29,33777245.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3177,0.3795,0.144,0.3,0.6,0.2,0.0,0.1
MOD15A2H_006_Lai_500m_doy2000153_aid0001,Lai_500m,aid0001,2000-06-01,34868461.0,0.0,7.0,"(0.0,7.0)",1.7844,1.6955,2.8749,2.4,5.2,1.1,0.0,0.5
MOD15A2H_006_Lai_500m_doy2000161_aid0001,Lai_500m,aid0001,2000-06-09,34868461.0,0.0,7.0,"(0.0,7.0)",1.6203,1.6734,2.8001,2.1,4.5,1.0,0.0,0.5
MOD15A2H_006_Lai_500m_doy2000169_aid0001,Lai_500m,aid0001,2000-06-17,34868461.0,0.0,7.0,"(0.0,7.0)",1.766,1.6394,2.6878,2.3,5.0,1.2,0.0,0.5
MOD15A2H_006_Lai_500m_doy2000177_aid0001,Lai_500m,aid0001,2000-06-25,34868461.0,0.0,7.0,"(0.0,7.0)",1.8742,1.7145,2.9396,2.5,5.5,1.3,0.0,0.5
MOD15A2H_006_Lai_500m_doy2000185_aid0001,Lai_500m,aid0001,2000-07-03,34868461.0,0.0,7.0,"(0.0,7.0)",2.0475,1.7841,3.1828,2.9,6.3,1.5,0.0,0.6
MOD15A2H_006_Lai_500m_doy2000193_aid0001,Lai_500m,aid0001,2000-07-11,34868461.0,0.0,7.0,"(0.0,7.0)",2.0531,1.7757,3.153,2.9,6.3,1.5,0.0,0.6
MOD15A2H_006_Lai_500m_doy2000201_aid0001,Lai_500m,aid0001,2000-07-19,34868461.0,0.0,7.0,"(0.0,7.0)",1.925,1.7173,2.949,2.7,6.0,1.4,0.0,0.5
MOD15A2H_006_Lai_500m_doy2000209_aid0001,Lai_500m,aid0001,2000-07-27,34868461.0,0.0,7.0,"(0.0,7.0)",1.8265,1.7022,2.8974,2.6,5.7,1.2,0.0,0.5
